,address1,address2,city,id,resource_uri,state,venue_name,zipcode
4819,13740 E. Quincy Ave.,,Aurora,6606,/api/v1/venue/6606/,CO,Cherry Creek Harbor,80015
4820,1000 Tulip Tree Ln.,,West Des Moines,6607,/api/v1/venue/6607/,IA,Home of Mr. George Cataldo,50266
4821,315 N LaSalle St,,Chicago,6608,/api/v1/venue/6608/,IL,River Roast,60654
4822,600 College Drive,,Sheldon,6609,/api/v1/venue/6609/,IA,Northwest Iowa Community College Lifelong Learning & Recreational Center,51201
4823,181 3rd St,,San Francisco,6610,/api/v1/venue/6610/,CA,The W Hotel,94103
4824,1344 Gavin Lane,,Bowling Green,6611,/api/v1/venue/6611/,KY,The Donnelly Barn,42101
4825,1289 N Palm Ave,,Sarasota,6612,/api/v1/venue/6612/,FL,The Francis,34236
4826,2888 S Heather Gardens Way,,Aurora,6613,/api/v1/venue/6613/,CO,Heather Gardens Clubhouse,80014
4827,13645 E. Bayaud Ave.,,Aurora,6614,/api/v1/venue/6614/,CO,Knights of Columbus,80012
4828,1435 South Clayton Street,,Denver,6615,/api/v1/venue/6615/,CO,Private residence,80210
4829,11 Dorrance St.,,Providence,6616,/api/v1/venue/6616/,RI,Biltmore Hotel,02903
4830,,,Davie,6617,/api/v1/venue/6617/,FL,Home of Pamella Watson,
4831,,,Orlando,6618,/api/v1/venue/6618/,FL,Home of Grant Hill,
4832,15 Leavy Dr.,,Bedford,6619,/api/v1/venue/6619/,NH,Copper Door,03110
4833,117 Cottonwood Ln.,,Corrales,6620,/api/v1/venue/6620/,NM,Home of Laura Riley,87048
4834,3301 NJ 138,,Wall Township,6621,/api/v1/venue/6621/,NJ,IBEW Local 400,07719
4835,,,Worchester,6622,/api/v1/venue/6622/,MA,TBD,
4836,,,Manalapan,6623,/api/v1/venue/6623/,FL,TBD,
4837,,,Union,6624,/api/v1/venue/6624/,NJ,TBD,
4838,4202 E. Fowler Ave.,,Tampa,6625,/api/v1/venue/6625/,FL,University of South Florida,33620
4839,777 Glades Rd.,,Boca Raton,6626,/api/v1/venue/6626/,FL,Florida Atlantic University,33431
4840,6445 NE 7th Ave.,,Miami,6627,/api/v1/venue/6627/,FL,Harvey Seeds â American Legion Post 29,33138
4841,,,Los Angeles,6628,/api/v1/venue/6628/,CA,Home of Michael & Eva Chow,
4842,295 Franklin St.,,Boston,6629,/api/v1/venue/6629/,MA,Umbria Prime,02110
4843,2395 Progress Dr.,,Hebron,6630,/api/v1/venue/6630/,KY,Cincinnati Airport Marriott,41048
4844,One Whitebarn Rd.,,New Albany,6631,/api/v1/venue/6631/,OH,Home of Abigail & Les Wexner,43054
4845,3071 Lawrenceville Rd.,,Princeton,6632,/api/v1/venue/6632/,NJ,Home of Isabella de la Houssaye & David Crane,08648
4846,10831 Panicum Ct.,,New Port Richey,6633,/api/v1/venue/6633/,FL,Home of Abby & Michael Cox,34655
4847,3680 Walnut St.,,Philadelphia,6634,/api/v1/venue/6634/,PA,Annenberg Center for the Performing Arts,19104
4848,3131 Nesconset Hwy.,,Centereach,6635,/api/v1/venue/6635/,NY,Holiday Inn Express Stony Brook,11720
4849,,,Columbia,6636,/api/v1/venue/6636/,SC,Home of Dick Harpootlian,
4850,145 Central Park West,,New York,6637,/api/v1/venue/6637/,NY,Home of Karen & John Petry,10023
4851,875 Fifth Ave.,,New York,6638,/api/v1/venue/6638/,NY,Home of Devon & Jay Cross,10065
4852,11648 San Vicente Blvd.,,Los Angeles,6639,/api/v1/venue/6639/,CA,Tavern,90049
4853,2855 Aviation Dr.,,Camarillo,6640,/api/v1/venue/6640/,CA,Sun Air Jets,93010
4854,,,Tallahassee,6641,/api/v1/venue/6641/,FL,TBD,
4855,,,Columbia Heights,6642,/api/v1/venue/6642/,MN,TBD,
4856,74 State St.,,Auburn,6643,/api/v1/venue/6643/,NY,Hilton Garden Inn,13021
4857,2384 James St.,,Syracuse,6644,/api/v1/venue/6644/,NY,Palace Theater,13206
4858,868 N. Franklin St.,,Chicago,6645,/api/v1/venue/6645/,IL,MK Restaurant,60610
4859,1600 Harden St.,,Columbia,6646,/api/v1/venue/6646/,SC,Benedict College,29204
4860,,,Chicago,6647,/api/v1/venue/6647/,IL,Home of David & Susan Axelrod,
4861,1157 Lexington Ave.,,New York,6648,/api/v1/venue/6648/,NY,All Souls Unitarian Church,10075
4862,,,Port St. Lucie,6649,/api/v1/venue/6649/,FL,TBD,
4863,160 Adams Ave.,,Hauppauge,6650,/api/v1/venue/6650/,NY,MIXX,11788
4864,1860 County Road 600 North,,El Paso,6651,/api/v1/venue/6651/,IL,El Paso Golf Course,61738
4865,1727 Fernald Point Ln.,,Santa Barbara,6652,/api/v1/venue/6652/,CA,Home of Lynda & Mark Schwartz,93108
4866,2324 N. Fremont St.,,Chicago,6653,/api/v1/venue/6653/,IL,DePaul University Cortelyou Commons,60614
4867,430 N. Addison Rd.,,Addison,6654,/api/v1/venue/6654/,IL,Alta Villa Banquets,60101
4868,1215 Cypress St.,,Wilton,6655,/api/v1/venue/6655/,IA,Wilton Community Center,52778
4869,,,Chattanooga,6656,/api/v1/venue/6656/,TN,TBD,
4870,415 Broadway,,Highland,6657,/api/v1/venue/6657/,IL,Michael's Restaurant,62249
4871,3030 New Jersey 73,,Maple Shade Township,6658,/api/v1/venue/6658/,NJ,"Sensational Host Caterers, Inc.",08052
4872,670 White Plains Rd.,,Tarrytown,6659,/api/v1/venue/6659/,NY,Westchester Marriott,10591
4873,1301 Avenue of the Americas,22nd Floor,New York,6660,/api/v1/venue/6660/,NY,"Law Firm of Chadbourne & Parke, LLP",10019
4874,490 Glen Lake Rd.,,Lake George,6661,/api/v1/venue/6661/,NY,Full Moon Tavern,12845
4875,11 Martine Ave.,,White Plains,6662,/api/v1/venue/6662/,NY,"Gaines, Novick, Ponzini, Cossu & Venditti LLP",10606
4876,14 Sunrise Terrace,,Lagrangeville,6663,/api/v1/venue/6663/,NY,Home of Dr. Mohamed Elmousely,12540
4877,505 Ovington Ave.,,Brooklyn,6664,/api/v1/venue/6664/,NY,Hall of Fame Billiards,11209
4878,1416 Walpat Rd.,,Smithfield,6665,/api/v1/venue/6665/,NC,Central Marketing Tobacco Warehouse,27577
4879,North Road,,Tivoli,6666,/api/v1/venue/6666/,NY,Tivoli Masonic Hall,12583
4880,911 Brooks Ave.,,Rochester,6667,/api/v1/venue/6667/,NY,Holiday Inn Airport,14624
4881,175 W. Kellogg Blvd.,,St. Paul,6668,/api/v1/venue/6668/,MN,St. Paul RiverCentre,55102
4882,9911 Shady Cove Dr.,,Fairfax Station,6669,/api/v1/venue/6669/,VA,Home of Dan & Laura Murphy,22039
4883,2205 Windsor Rd.,,Alexandria,6670,/api/v1/venue/6670/,VA,Home of Heather & Chris Cox,22307
4884,,,Gambrills,6671,/api/v1/venue/6671/,MD,TBD,
4885,2100 Costa Del Mar Rd.,,Carlsbad,6672,/api/v1/venue/6672/,CA,Omni La Costa Resort,92009
4886,2520 Ash St.,,Denver,6673,/api/v1/venue/6673/,CO,Home of Penfield & Paulette Tate,80207
4887,,,Topeka,6674,/api/v1/venue/6674/,KS,TBD,
4888,1 Bowdoin Mill Island,,Topsham,6675,/api/v1/venue/6675/,ME,The Sea Dog Brewing Company,04086
4889,828 Clubview Ln.,,Altoona,6676,/api/v1/venue/6676/,WI,Eau Claire Country Club,54720
4890,10 W. Mifflin St.,,Madison,6677,/api/v1/venue/6677/,WI,Sunprint Cafe,53703
4891,2121 E. Springs Dr.,,Madison,6678,/api/v1/venue/6678/,WI,Bowl-a-Vard Lanes,53704
4892,5616 W. Donges Bay Rd.,,Mequon,6679,/api/v1/venue/6679/,WI,Libby Montana Restaurant,53092
4893,201 State St.,,Madison,6680,/api/v1/venue/6680/,WI,Promenade Lobby at the Overture Center,53703
4894,5949 Adams Rd.,,Fitchburg,6681,/api/v1/venue/6681/,WI,Conzemius Ranch,53575
4895,9117 N. Serns Rd.,,Milton,6682,/api/v1/venue/6682/,WI,Home of Jim Matchette,53563
4896,16801 75th St.,,Bristol,6683,/api/v1/venue/6683/,WI,Bristol Oaks Country Club,53104
4897,2919 Palmer Dr.,Sheboygan,Sheboygan,6684,/api/v1/venue/6684/,WI,Home of Greg & Lisa Weggeman,53083
4898,4601 Calumet Ave.,,Manitowoc,6685,/api/v1/venue/6685/,WI,Holiday Inn,54220
4899,900 Tony Canadeo Run,,Green Bay,6686,/api/v1/venue/6686/,WI,Badger State Brewing Co.,54304
4900,3003 E. Main St.,,Reedsburg,6687,/api/v1/venue/6687/,WI,Reedsburg Country Club,53959
4901,2615 W. Memorial Dr.,,Janesville,6688,/api/v1/venue/6688/,WI,Janesville Country Club,53548
4902,515 St. Lawrence Ave.,,Janesville,6689,/api/v1/venue/6689/,WI,Home of Cathy Myers & Roger Merry,53545
4903,111 E. Kimball St.,,Appleton,6690,/api/v1/venue/6690/,WI,Fox Banquets,54911
4904,6030 County Road A,,Oshkosh,6691,/api/v1/venue/6691/,WI,Private Home,54901
4905,2625 Research Park Dr.,,Fitchburg,6692,/api/v1/venue/6692/,WI,Tri-North's Offices in Fitchburg,53711
4906,2700 South Central Ave.,,Marshfield,6693,/api/v1/venue/6693/,WI,Hotel Marshfield,54449
4907,2911 S. Main St.,,Rice Lake,6694,/api/v1/venue/6694/,WI,Lehman's Supper Club,54868
4908,200 Dousman St.,,Green Bay,6695,/api/v1/venue/6695/,WI,Titletown Brewery,54303
4909,217 N. Washington St.,,Green Bay,6696,/api/v1/venue/6696/,WI,Fox Heights,54304
4910,8585 Valley Line Rd.,,Oconto Falls,6697,/api/v1/venue/6697/,WI,Fox Ridge Game Farm,54154
4911,1116 Angelo Rd.,,Sparta,6698,/api/v1/venue/6698/,WI,American Legion,54656
4912,179 W. Wisconsin Ave.,,Pewaukee,6699,/api/v1/venue/6699/,WI,Lakefront Grille,53072
4913,108 N. Green Bay Rd.,,Appleton,6700,/api/v1/venue/6700/,WI,Home of Ladd Wiley & Sandy Ballou,54911
4914,2520 Wilson St.,,Two Rivers,6701,/api/v1/venue/6701/,WI,Riverside Foods,54241
4915,3200 South 103rd St.,,Greenfield,6702,/api/v1/venue/6702/,WI,WG's Banquet & Entertainment Center,53227
4916,6214 Washington Ave.,,Racine,6703,/api/v1/venue/6703/,WI,Mike & Angelo's Italian Restaurant,53406
4917,2002 Poplar Ln.,,Wausau,6704,/api/v1/venue/6704/,WI,The Hills Restaurant,54403
4918,3731 Dolan Rd.,,Spring Green,6705,/api/v1/venue/6705/,WI,Cedar Valley Preserve,53588
4919,1421 Mansion Dr.,,Monroe,6706,/api/v1/venue/6706/,WI,The Peppercorn,53566
4920,11 S. Main St.,,Concord,6707,/api/v1/venue/6707/,NH,The Capital Club,03301
4921,,,Boca Grove Country Club,6708,/api/v1/venue/6708/,FL,Home of Howard Weiss,
4922,260 W. 54th St.,Apt. 46E,New York,6709,/api/v1/venue/6709/,NY,Home of Joe Amodeo & Eric Sadkin,10019
4923,1466 Finch Ln.,,Ashwaubenon,6710,/api/v1/venue/6710/,,Home of Amy & Doug Polasky,54313
4924,22 S. Carroll St.,,Madison,6711,/api/v1/venue/6711/,WI,Top of the Park at the Inn on the Park,53703
4925,5328 W. Bluemound Rd.,,Milwaukee,6712,/api/v1/venue/6712/,WI,Burke's Irish Castle,53208
4926,5 E. Wilson St.,,Madison,6713,/api/v1/venue/6713/,WI,The Madison Club,53703
4927,3400 S. 27th St.,,Milwaukee,6714,/api/v1/venue/6714/,WI,Royal India Restaurant,53215
4928,418 E. Wisconsin St.,,Madison,6715,/api/v1/venue/6715/,WI,Cardinal Bar,53703
4929,,,Tucson,6716,/api/v1/venue/6716/,AZ,Home of the Gleasons,
4930,3000 Harbourside Dr.,,Longboat Key,6717,/api/v1/venue/6717/,FL,Longboat Key Club,34228
4931,50 Park Plaza,,Boston,6718,/api/v1/venue/6718/,MA,Boston Park Plaza Hotel,02116
4932,1527 S.W. 1st Ave.,,Fort Lauderdale,6719,/api/v1/venue/6719/,FL,Fort Lauderdale Antique Car Museum,33315
4933,651 Okeechobee Blvd.,,West Palm Beach,6720,/api/v1/venue/6720/,FL,Ruth's Chris Steakhouse at City Place,33401
4934,,,Miami,6721,/api/v1/venue/6721/,FL,Home of Joan Klipping & Chris Findlater,
4935,718 N. Milwaukee St.,,Milwaukee,6722,/api/v1/venue/6722/,WI,Umami Moto,53202
4936,10100 College Blvd.,,Overland,6723,/api/v1/venue/6723/,KS,DoubleTree by Hilton,66210
4937,1 E. Main St.,,Madison,6724,/api/v1/venue/6724/,WI,4th Floor Patio Rooftop,53703
4938,5858 County Rd. Z,,West Bend,6725,/api/v1/venue/6725/,WI,West Bend Country Club,53095
4939,136 Clinton St.,,La Crosse,6726,/api/v1/venue/6726/,WI,Tom Sawyer's Bar & Grill,54603
4940,2901 N. 5th St.,,Milwaukee,6727,/api/v1/venue/6727/,WI,Savoy's,53212
4941,14001 Washington Ave.,,Sturtevant,6728,/api/v1/venue/6728/,WI,Highway 20 Outhouse,53177
4942,3310 Lake Mendota Dr.,,Madison,6729,/api/v1/venue/6729/,WI,Home of Joe McCormick & Jane Carroll,53705
4943,,,Palm Beach Gardens,6730,/api/v1/venue/6730/,FL,TBD,
4944,,,Macomb County,6731,/api/v1/venue/6731/,IL,Home of Joe & Rosalie Vicari,
4945,325 W. Shaw Ln.,,East Lansing,6732,/api/v1/venue/6732/,MI,Spartan Stadium,48824
4946,1680 Pageland Hwy.,,Monroe,6733,/api/v1/venue/6733/,NC,Monroe City Golf Course,28110
4947,1 Logan Square,,Philadelphia,6734,/api/v1/venue/6734/,PA,Four Seasons Hotel Philadelphia,19103
4948,310 W. Conger St.,,Waterloo,6735,/api/v1/venue/6735/,IA,Electric Park Ballroom,50701
4949,72 Manchester St.,,Concord,6736,/api/v1/venue/6736/,NH,Red Blazer Restaurant & Pub,03301
4950,420 Valley Rd. NW,,Atlanta,6737,/api/v1/venue/6737/,GA,Home of Pinney Allen & Buddy Miller,30305
4951,100 High Ave.,,Oshkosh,6738,/api/v1/venue/6738/,WI,Oshkosh Grand Opera House,54901
4952,1425 W. City Hwy. 16,,West Salem,6739,/api/v1/venue/6739/,WI,Features,54669
4953,N8292 Highway 108,,Mindoro,6740,/api/v1/venue/6740/,WI,Tog Dawg's,54644
4954,300 Lester Mill Rd.,,Locust Grove,6741,/api/v1/venue/6741/,GA,Eagle Brooke Country Club,30248
4955,,,Milwaukee,6742,/api/v1/venue/6742/,WI,TBD,
4956,14 Village Rd.,,Cherry Hills Village,6743,/api/v1/venue/6743/,CO,Home of Trish & Ken Green,80113
4957,,,Glen Burnie,6744,/api/v1/venue/6744/,MD,TBD,
4958,2815 Taylorsville Rd.,,Louisville,6745,/api/v1/venue/6745/,KY,Bowman Field,40205
4959,1 Garside Way,,Manchester,6746,/api/v1/venue/6746/,NH,Wiggins Airways,03103
4960,,,St. Louis,6747,/api/v1/venue/6747/,MO,TBD,
4961,,,Bangor,6748,/api/v1/venue/6748/,ME,TBD,
4962,4000 Central Florida Blvd.,,Orlando,6749,/api/v1/venue/6749/,FL,University of Central Florida,32816
4963,3109 W. 118th St.,,Leawood,6750,/api/v1/venue/6750/,KS,,66211
4964,,,Cape Elizabeth,6751,/api/v1/venue/6751/,ME,Home of Bob Monks and Bonnie Porta,
4965,20 W. 20th St.,#905,New York,6752,/api/v1/venue/6752/,NY,The Eighth Floor Strategic Communications,10011
4966,2408 Ownby Ln.,,Richmond,6753,/api/v1/venue/6753/,VA,Hardywood Park Brewery,23220
4967,600 E. University Dr.,,Rochester,6754,/api/v1/venue/6754/,MI,Royal Park Hotel,48307
4968,755 Horizon Dr.,,Grand Junction,6755,/api/v1/venue/6755/,CO,Pantuso's Restaurant,81506
4969,22400 Flagstaff Plz.,,Ashburn,6756,/api/v1/venue/6756/,VA,Hilton Garden Inn,20148
4970,,,Paradise Valley,6757,/api/v1/venue/6757/,AZ,TBD,
4971,,,Kansas City,6758,/api/v1/venue/6758/,KS,TBD,
4972,"364 8th St., NE",,Atlanta,6759,/api/v1/venue/6759/,GA,"Home of Jesse Cannon, MD",30309
4973,614 N. West St.,,Raleigh,6760,/api/v1/venue/6760/,NC,Southland Ballroom,27606
4974,,,Los Angeles,6761,/api/v1/venue/6761/,CA,Home of Michael Corbett,
4975,5215 South Nichol St.,,Tampa,6762,/api/v1/venue/6762/,FL,Home of Tom Hall & Ken Jewett,33611
4976,755 W. Hill Rd.,,Keene,6763,/api/v1/venue/6763/,NH,Keene Country Club,03431
4977,25 Larch Circle,,Madison,6764,/api/v1/venue/6764/,WI,Home of Dennis & Carol Markos,53705
4978,,,Atlanta,6765,/api/v1/venue/6765/,GA,Home of Bill Hasty,
4979,122 East 83rd St.,,New York,6766,/api/v1/venue/6766/,NY,Metropolitan Republican Club,10028
4980,500 N. State St.,,Jackson,6767,/api/v1/venue/6767/,MS,Coxwell & Associates,39201
4981,1215 19th St.,,Sacramento,6768,/api/v1/venue/6768/,CA,Mulvaney's B&L,95811
4982,226 N. State St.,,Jackson,6769,/api/v1/venue/6769/,MS,Old Capitol Inn Ballroom,39201
4983,"901 9th St., NW",,Washington,6770,/api/v1/venue/6770/,DC,City Tap House,20001
4984,76 Community Dr.,,Augusta,6771,/api/v1/venue/6771/,ME,Augusta Civic Center,04330
4985,300 Gravier St.,,New Orleans,6772,/api/v1/venue/6772/,LA,Windsor Court Hotel - New Orleans,70130
4986,3800 S. Virginia St.,,Reno,6773,/api/v1/venue/6773/,NV,Atlantis Casino Resort Spa,89502
4987,,,Metairie,6774,/api/v1/venue/6774/,LA,TBD,
4988,510 LaGuardia Pl.,,New York,6775,/api/v1/venue/6775/,NY,Le Souk,10012
4989,2 George St.,,Pawtucket,6776,/api/v1/venue/6776/,RI,Comfort Inn,02860
4990,420 Middle Hwy.,,Barrington,6777,/api/v1/venue/6777/,RI,Holmes Residence,02806
4991,,,New York,6778,/api/v1/venue/6778/,NY,Home of Sarah & Victor Kovner,
4992,189 Main St.,,Annapolis,6779,/api/v1/venue/6779/,MD,Red Red Wine Bar,21401
4993,1250 Jordan Creek Pkwy,,West Des Moines,6780,/api/v1/venue/6780/,IA,West Des Moines Marriott,50266
4994,"20 F St., NW",Ste. 1000,Washington,6781,/api/v1/venue/6781/,DC,American College of Surgeons,20001
4995,"1400 I St., NW",,Washington,6782,/api/v1/venue/6782/,DC,Opera Ultra Lounge,20005
4996,"317 Massachusetts Ave., NE",2nd Floor,Washington,6783,/api/v1/venue/6783/,DC,,20003
4997,"2400 East Capitol St., SE",,Washington,6784,/api/v1/venue/6784/,DC,RFK Stadium,20003
4998,2880 Flatbrush Ave.,,Brooklyn,6785,/api/v1/venue/6785/,NY,Marine Park Golf Course,11234
4999,2002 Pankratz St.,,Madison,6786,/api/v1/venue/6786/,WI,Ale Asylum,53704
5000,,,Rochester,6787,/api/v1/venue/6787/,NY,TBD,
5001,3200 N. Baltimore Ave.,,Ocean City,6788,/api/v1/venue/6788/,MD,Hilton Suites Oceanfront,21842
5002,601 Murray Circle,,Sausalito,6789,/api/v1/venue/6789/,CA,Cavallo Point Resort,94965
5003,,,Edgartown,6790,/api/v1/venue/6790/,MA,TBD,
5004,17 Ocean Ave.,,Nantucket,6791,/api/v1/venue/6791/,MA,Summer House Inns & Cottages,02564
5005,310 Padre Blvd.,,South Padre Island,6792,/api/v1/venue/6792/,TX,"South Padre Island, Texas",78597
5006,"2575 Alston Dr., SE",,Atlanta,6793,/api/v1/venue/6793/,GA,East Lake Golf Club,30317
5007,1600 N. Indian Canyon Dr.,,Palm Springs,6794,/api/v1/venue/6794/,CA,Hotel Riviera,92262
5008,Stadium Dr.,,Tallahassee,6795,/api/v1/venue/6795/,FL,University Center Club at Florida State University,32306
5009,14750 Conference Center Dr.,,Chantilly,6796,/api/v1/venue/6796/,VA,Westfields Marriott Washington Dulles,20151
5010,47 Boylston St.,,Chestnut Hill,6797,/api/v1/venue/6797/,MA,Cottage Chestnut Hill,02467
5011,1021 Dulaney Valley Rd.,,Baltimore,6798,/api/v1/venue/6798/,MD,Goucher College,21204
5012,3999 University Dr.,,Fairfax,6799,/api/v1/venue/6799/,VA,Old Town Hall,22030
5013,East Capitol St. NE & First St. SE,,Washington,6800,/api/v1/venue/6800/,DC,United States Capitol ,20004
5014,"709 G St., NW",,Washington,6801,/api/v1/venue/6801/,DC,Offices of Hewlett Packard Company,20001
5015,"101 Constitution Ave., NW",Ste. 400 East,Washington,6802,/api/v1/venue/6802/,DC,101 Constitution,20001
5016,"600 22nd St., NW",,Washington,6803,/api/v1/venue/6803/,DC,Kastles Stadium at Charles E. Smith Center,20052
5017,"1399 New York Ave., NW",Ste. 725,Washington,6804,/api/v1/venue/6804/,DC,Walgreen Offices,20005
5018,4728 Constitution Ave.,,Baton Rouge,6805,/api/v1/venue/6805/,LA,Crowne Plaza Hotel,70808
5019,245 Hillwood Ct.,,Pewaukee,6806,/api/v1/venue/6806/,WI,Home of Paul & Amy Farrow,53072
5020,W6709 County Road F,,Brownsville,6807,/api/v1/venue/6807/,WI,Hunters Point Hunt Club,53006
5021,631 E. Chicago St.,,Milwaukee,6808,/api/v1/venue/6808/,WI,Italian Community Center,53202
5022,425 N. Cherry St.,,Winston-Salem,6809,/api/v1/venue/6809/,NC,Marriott Winston-Salem,27101
5023,11940 River Rd.,,Potomac,6810,/api/v1/venue/6810/,MD,Home of Aris & Marianne Mardirossian,20854
5024,2810 Golf Rd.,,Pewaukee,6811,/api/v1/venue/6811/,WI,Country Springs Hotel,53072
5025,1 John Nolen Dr.,,Madison,6812,/api/v1/venue/6812/,WI,Monona Terrace,53703
5026,119 E. Main St.,,Madison,6813,/api/v1/venue/6813/,WI,The Rigby,53703
5027,N116 W15863 Main St,,Germantown,6814,/api/v1/venue/6814/,WI,Von Rothenburg Bier Stube,53022
5028,7960 North River Rd.,,River Hills,6815,/api/v1/venue/6815/,WI,The Darrow's Home,53217
5029,1265 Battery St.,,San Francisco,6816,/api/v1/venue/6816/,CA,Il Fornaio Piazza,94111
5030,1501 Woodland Ave.,,Des Moines,6817,/api/v1/venue/6817/,IA,Hoyt Sherman Place,50314
5031,125 N. Hamilton St.,,Madison,6818,/api/v1/venue/6818/,WI,Home of David Hall & Marjorie Devereaux,53703
5032,148 E. Johnson,,Madison,6819,/api/v1/venue/6819/,WI,Republican Assembly Campaign Committee,53703
5033,,,Englewood,6820,/api/v1/venue/6820/,NJ,TBD,
5034,250 Harborview Plaza,,La Crosse,6821,/api/v1/venue/6821/,WI,The La Crosse Club,54601
5035,500 1st St.,,Wausau,6822,/api/v1/venue/6822/,WI,Dudley Tower,54403
5036,125 E. Piccadilly St.,,Winchester,6823,/api/v1/venue/6823/,VA,Piccadilly Public House,22601
5037,1305 Lowell Ave.,,Park City,6824,/api/v1/venue/6824/,UT,Marriott MountainSide Resort,84060
5038,1161 Crest Ln.,,McLean,6825,/api/v1/venue/6825/,VA,Home of David & Lorna Gladstone,22101
5039,430 Hudson St.,,New York,6826,/api/v1/venue/6826/,NY,Piora,10014
5040,509 W. Wisconsin Ave.,,Milwaukee,6827,/api/v1/venue/6827/,WI,Hilton Milwaukee City Center,53203
5041,1230 Old World Third St.,,Milwaukee,6828,/api/v1/venue/6828/,WI,Aloft Milwaukee Downtown,53212
5042,1685 Collins Ave.,,Miami Beach,6829,/api/v1/venue/6829/,FL,Delano South Beach Hotel,33139
5043,"27 Independence Ave., SE",,Washington,6830,/api/v1/venue/6830/,DC,Cannon Building Office 226,20003
5044,360 S. Creekside Dr.,,Palatine,6831,/api/v1/venue/6831/,IL,The Cotillion,60074
5045,1443 Woodhurst Blvd.,,McLean,6832,/api/v1/venue/6832/,VA,Home of Craig Parisot,22102
5046,"152 Luckie St., NW",,Atlanta,6833,/api/v1/venue/6833/,GA,The Tabernacle,30303
5047,1 Convention Center Plaza,,Springfield,6834,/api/v1/venue/6834/,IL,Prairie Capital Convention Center,62701
5048,500 E. Cesar Chavez St.,,Austin,6835,/api/v1/venue/6835/,TX,Austin Convention Center,78701
5049,1100 Congress Ave.,,Austin,6836,/api/v1/venue/6836/,TX,Texas State Capitol,78701
5050,310 W. Willie Nelson Blvd.,,Austin,6837,/api/v1/venue/6837/,TX,Moody Theater,78701
5051,514 W. 42nd St.,,New York,6838,/api/v1/venue/6838/,NY,42 West,10036
5052,160 E. 46th St.,,New York,6839,/api/v1/venue/6839/,NY,Patroon,10017
5053,22-98 New Hampshire 28,,Derry,6840,/api/v1/venue/6840/,NH,Stockbridge Theatre,03038
5054,"150 Fayetteville St., 28th Floor",,Raleigh,6841,/api/v1/venue/6841/,NC,City Club Raleigh,27601
5055,S36 W29657 Wern Way,,Waukesha,6842,/api/v1/venue/6842/,WI,Wern Valley Sportsmens Club,53189
5056,,,Greenwich,6843,/api/v1/venue/6843/,CT,Home of Charles Davis,
5057,77 S. High St.,,Columbus,6844,/api/v1/venue/6844/,OH,"Capitol Theatre, Riffe Center",43215
5058,"214 Massachusetts Ave., NE",,Washington,6845,/api/v1/venue/6845/,DC,"Allison Auditorium, Heritage Foundation",20002
5059,46000 E. Eldorado Dr.,,Indian Wells,6846,/api/v1/venue/6846/,CA,El Dorado Country Club,92210
5060,,,Palm Springs,6847,/api/v1/venue/6847/,CA,Home of Stacey & Greg Renker,
5061,,,Palm Springs,6848,/api/v1/venue/6848/,CA,Home of Carol Price,
5062,N6246 U.S. Highway 12,,Elkhorn,6849,/api/v1/venue/6849/,WI,Evergreen Country Club,53121
5063,W359 N5002 Brown St.,#105,Oconomowoc,6850,/api/v1/venue/6850/,WI,Wine Maniacs Bar & Bistro,53066
5064,909 Cambridge Ct.,,Appleton,6851,/api/v1/venue/6851/,WI,Higgins Home,54915
5065,111 Martin Luther King Jr. Blvd.,,Madison,6852,/api/v1/venue/6852/,WI,Francesca's Al Lago,53703
5066,1443 Pabst Farms Circle,,Oconomowoc,6853,/api/v1/venue/6853/,WI,Hilton Garden Inn,53066
5067,200 W. 12th St.,,Kansas City,6854,/api/v1/venue/6854/,MO,Kansas City Marriott Downtown,64105
5068,877 Old Patchogue-Holbrook Rd.,,Holbrook,6855,/api/v1/venue/6855/,NY,Villa Lombardi's,11741
