,bioguide_id,birthdate,cid,comments,congress_office,exit_code,facebook_id,fax,feccandid,first_elected,firstlast,gender,lastname,office,party_x,phone,twitter_id,votesmart_id,webform,website,youtube_url,affiliate,bioguide,crp_id,district,id,image_available,name,party_y,resource_uri,state,title
3649,,,,,,,,,,,,,,,,,,,,,,,,N00031055,03,17320.0,False,Robert C. Larson,D,/api/v1/lawmaker/17320/,NE,
3650,,,,,,,,,,,,,,,,,,,,,,,,N00030679,01,16853.0,False,Robert Martin Bestani,R,/api/v1/lawmaker/16853/,NH,
3651,,,,,,,,,,,,,,,,,,,,,,,,N00030679,01,17321.0,False,Robert Martin Bestani,R,/api/v1/lawmaker/17321/,NH,
3652,,,,,,,,,,,,,,,,,,,,,,,G000570,N00030801,01,16854.0,True,Frank Guinta,R,/api/v1/lawmaker/16854/,NH,Rep.
3653,,,,,,,,,,,,,,,,,,,,,,,G000570,N00030801,01,17322.0,True,Frank Guinta,R,/api/v1/lawmaker/17322/,NH,Rep.
3654,,,,,,,,,,,,,,,,,,,,,,,,N00031121,01,16855.0,False,William Kern,L,/api/v1/lawmaker/16855/,NJ,
3655,,,,,,,,,,,,,,,,,,,,,,,,N00031121,01,17328.0,False,William Kern,L,/api/v1/lawmaker/17328/,NJ,
3656,,,,,,,,,,,,,,,,,,,,,,,,N00002424,1,18617.0,False,Mark Sanford,R,/api/v1/lawmaker/18617/,SC,Cand.
3657,,,,,,,,,,,,,,,,,,,,,,,,N00002424,1,20511.0,,Mark Sanford,R,/api/v1/lawmaker/20511/,SC,Representative
3658,,,,,,,,,,,,,,,,,,,,,,,,N00029605,13,16857.0,False,Jeff Boss,D,/api/v1/lawmaker/16857/,NJ,
3659,,,,,,,,,,,,,,,,,,,,,,,,N00029605,13,17330.0,False,Jeff Boss,D,/api/v1/lawmaker/17330/,NJ,
3660,,,,,,,,,,,,,,,,,,,,,,,,N00029605,13,17618.0,False,Jeffrey Boss,D,/api/v1/lawmaker/17618/,NJ,
3661,,,,,,,,,,,,,,,,,,,,,,,,N00030876,01,16858.0,False,Jon Barela,R,/api/v1/lawmaker/16858/,NM,
3662,,,,,,,,,,,,,,,,,,,,,,,,N00030876,01,17331.0,False,Jon Barela,R,/api/v1/lawmaker/17331/,NM,
3663,,,,,,,,,,,,,,,,,,,,,,,,N00030876,01,17951.0,False,John Barela,R,/api/v1/lawmaker/17951/,NM,
3664,,,,,,,,,,,,,,,,,,,,,,,,N00030944,03,16859.0,False,Adam Charles Kokesh,R,/api/v1/lawmaker/16859/,NM,
3665,,,,,,,,,,,,,,,,,,,,,,,,N00030944,03,17332.0,False,Adam Charles Kokesh,R,/api/v1/lawmaker/17332/,NM,
3666,,,,,,,,,,,,,,,,,,,,,,,,N00033367,21,18764.0,,David Valadao,R,/api/v1/lawmaker/18764/,CA,Representative
3667,,,,,,,,,,,,,,,,,,,,,,,,N00031122,01,16861.0,False,Craig O. Lake Jr,R,/api/v1/lawmaker/16861/,NV,
3668,,,,,,,,,,,,,,,,,,,,,,,,N00031122,01,17334.0,False,Craig O. Lake Jr,R,/api/v1/lawmaker/17334/,NV,
3669,,,,,,,,,,,,,,,,,,,,,,,,N00030802,02,16862.0,False,Paul S. Reeves,D,/api/v1/lawmaker/16862/,NV,
3670,,,,,,,,,,,,,,,,,,,,,,,,N00030802,02,17335.0,False,Paul S. Reeves,D,/api/v1/lawmaker/17335/,NV,
3671,,,,,,,,,,,,,,,,,,,,,,,,N00031056,03,16864.0,False,John Guedry,R,/api/v1/lawmaker/16864/,NV,
3672,,,,,,,,,,,,,,,,,,,,,,,,N00031056,03,17337.0,False,John Guedry,R,/api/v1/lawmaker/17337/,NV,
3673,,,,,,,,,,,,,,,,,,,,,,,,N00031243,03,16866.0,False,Brad Lord Leutwyler,R,/api/v1/lawmaker/16866/,NV,
3674,,,,,,,,,,,,,,,,,,,,,,,,N00031243,03,17339.0,False,Brad Lord Leutwyler,R,/api/v1/lawmaker/17339/,NV,
3675,,,,,,,,,,,,,,,,,,,,,,,H001055,N00031244,03,16867.0,True,Joe Heck,R,/api/v1/lawmaker/16867/,NV,Rep.
3676,,,,,,,,,,,,,,,,,,,,,,,,N00031245,03,16868.0,False,Edward Stafford Bridges II,R,/api/v1/lawmaker/16868/,NV,
3677,,,,,,,,,,,,,,,,,,,,,,,,N00031245,03,17341.0,False,Edward Stafford Bridges II,R,/api/v1/lawmaker/17341/,NV,
3678,,,,,,,,,,,,,,,,,,,,,,,,N00031058,01,16869.0,False,Randy Altschuler,R,/api/v1/lawmaker/16869/,NY,
3679,,,,,,,,,,,,,,,,,,,,,,,,N00031058,01,17343.0,False,Randy Altschuler,R,/api/v1/lawmaker/17343/,NY,
3680,,,,,,,,,,,,,,,,,,,,,,,,N00031246,01,16870.0,False,George Demos,R,/api/v1/lawmaker/16870/,NY,
3681,,,,,,,,,,,,,,,,,,,,,,,,N00031246,01,17344.0,False,George Demos,R,/api/v1/lawmaker/17344/,NY,
3682,,,,,,,,,,,,,,,,,,,,,,,,N00031009,04,16871.0,False,Frank Scaturro,R,/api/v1/lawmaker/16871/,NY,
3683,,,,,,,,,,,,,,,,,,,,,,,,N00031009,04,17345.0,False,Frank Scaturro,R,/api/v1/lawmaker/17345/,NY,
3684,,,,,,,,,,,,,,,,,,,,,,,,N00031123,08,16872.0,False,Steven Ari-Z Leiner,I,/api/v1/lawmaker/16872/,NY,
3685,,,,,,,,,,,,,,,,,,,,,,,,N00031123,08,17346.0,False,Steven Ari-Z Leiner,I,/api/v1/lawmaker/17346/,NY,
3686,,,,,,,,,,,,,,,,,,,,,,,,N00031059,12,16873.0,False,Bruce Hirschfeld,D,/api/v1/lawmaker/16873/,NY,
3687,,,,,,,,,,,,,,,,,,,,,,,,N00031059,12,17347.0,False,Bruce Hirschfeld,D,/api/v1/lawmaker/17347/,NY,
3688,,,,,,,,,,,,,,,,,,,,,,,,N00030946,13,16874.0,False,Michael A. Allegretti,R,/api/v1/lawmaker/16874/,NY,
3689,,,,,,,,,,,,,,,,,,,,,,,,N00030946,13,17348.0,False,Michael A. Allegretti,R,/api/v1/lawmaker/17348/,NY,
3690,,,,,,,,,,,,,,,,,,,,,,,,N00030804,19,16876.0,False,Greg Ball,R,/api/v1/lawmaker/16876/,NY,
3691,,,,,,,,,,,,,,,,,,,,,,,,N00030804,19,17350.0,False,Greg Ball,R,/api/v1/lawmaker/17350/,NY,
3692,,,,,,,,,,,,,,,,,,,,,,,H001054,N00031124,19,16877.0,True,Nan Hayworth,R,/api/v1/lawmaker/16877/,NY,Rep.
3693,,,,,,,,,,,,,,,,,,,,,,,R000585,N00030949,29,16878.0,True,Tom Reed,R,/api/v1/lawmaker/16878/,NY,Rep.
3694,,,,,,,,,,,,,,,,,,,,,,,,N00031015,02,16879.0,False,Todd Book,D,/api/v1/lawmaker/16879/,OH,
3695,,,,,,,,,,,,,,,,,,,,,,,,N00031015,02,17360.0,False,Todd Book,D,/api/v1/lawmaker/17360/,OH,
3696,,,,,,,,,,,,,,,,,,,,,,,,N00028970,06,16881.0,False,Donald Kenneth Allen,R,/api/v1/lawmaker/16881/,OH,
3697,,,,,,,,,,,,,,,,,,,,,,,,N00028970,06,17362.0,False,Donald Kenneth Allen,R,/api/v1/lawmaker/17362/,OH,
3698,,,,,,,,,,,,,,,,,,,,,,,,N00031248,07,16882.0,False,Chad A. Kreemer,I,/api/v1/lawmaker/16882/,OH,
3699,,,,,,,,,,,,,,,,,,,,,,,,N00031248,07,17363.0,False,Chad A. Kreemer,I,/api/v1/lawmaker/17363/,OH,
3700,,,,,,,,,,,,,,,,,,,,,,,,N00031125,10,16883.0,False,Thomas R. Olschlager,R,/api/v1/lawmaker/16883/,OH,
3701,,,,,,,,,,,,,,,,,,,,,,,,N00031125,10,17364.0,False,Thomas R. Olschlager,R,/api/v1/lawmaker/17364/,OH,
3702,,,,,,,,,,,,,,,,,,,,,,,,N00031060,12,16884.0,False,Paula Brooks,D,/api/v1/lawmaker/16884/,OH,
3703,,,,,,,,,,,,,,,,,,,,,,,,N00031060,12,17365.0,False,Paula Brooks,D,/api/v1/lawmaker/17365/,OH,
3704,,,,,,,,,,,,,,,,,,,,,,,,N00031126,13,16885.0,False,Jason Ashley Meade,R,/api/v1/lawmaker/16885/,OH,
3705,,,,,,,,,,,,,,,,,,,,,,,,N00031126,13,17366.0,False,Jason Ashley Meade,R,/api/v1/lawmaker/17366/,OH,
3706,,,,,,,,,,,,,,,,,,,,,,,,N00031249,13,16886.0,False,Justin Paul Wooden,D,/api/v1/lawmaker/16886/,OH,
3707,,,,,,,,,,,,,,,,,,,,,,,,N00031249,13,17367.0,False,Justin Paul Wooden,D,/api/v1/lawmaker/17367/,OH,
3708,,,,,,,,,,,,,,,,,,,,,,,L000579,N00033274,47,18609.0,True,Alan Lowenthal,D,/api/v1/lawmaker/18609/,CA,Rep.
3709,,,,,,,,,,,,,,,,,,,,,,,R000586,N00031127,16,16888.0,True,James B. Renacci,R,/api/v1/lawmaker/16888/,OH,
3710,,,,,,,,,,,,,,,,,,,,,,,,N00030805,02,16891.0,False,Daniel Arnett,R,/api/v1/lawmaker/16891/,OK,
3711,,,,,,,,,,,,,,,,,,,,,,,,N00030805,02,17372.0,False,Daniel Arnett,R,/api/v1/lawmaker/17372/,OK,
3712,,,,,,,,,,,,,,,,,,,,,,,,N00030806,02,16892.0,False,Howard Wayne Houchen,R,/api/v1/lawmaker/16892/,OK,
3713,,,,,,,,,,,,,,,,,,,,,,,,N00030806,02,17373.0,False,Howard Wayne Houchen,R,/api/v1/lawmaker/17373/,OK,
3714,,,,,,,,,,,,,,,,,,,,,,,,N00031016,02,16893.0,False,Daniel E. Edmonds,R,/api/v1/lawmaker/16893/,OK,
3715,,,,,,,,,,,,,,,,,,,,,,,,N00031016,02,17374.0,False,Daniel E. Edmonds,R,/api/v1/lawmaker/17374/,OK,
3716,,,,,,,,,,,,,,,,,,,,,,,,N00030683,04,16894.0,False,R J Harris,R,/api/v1/lawmaker/16894/,OK,
3717,,,,,,,,,,,,,,,,,,,,,,,,N00031063,01,16896.0,False,Stephan Andrew Brodhead,R,/api/v1/lawmaker/16896/,OR,
3718,,,,,,,,,,,,,,,,,,,,,,,,N00031063,01,17381.0,False,Stephan Andrew Brodhead,R,/api/v1/lawmaker/17381/,OR,
3719,,,,,,,,,,,,,,,,,,,,,,,,N00031130,01,16897.0,False,John Christopher Kuzmanich,R,/api/v1/lawmaker/16897/,OR,
3720,,,,,,,,,,,,,,,,,,,,,,,,N00031130,01,17382.0,False,John Christopher Kuzmanich,R,/api/v1/lawmaker/17382/,OR,
3721,,,,,,,,,,,,,,,,,,,,,,,,N00031183,01,16898.0,False,David Robinson,D,/api/v1/lawmaker/16898/,OR,
3722,,,,,,,,,,,,,,,,,,,,,,,,N00031183,01,17383.0,False,David Robinson,D,/api/v1/lawmaker/17383/,OR,
3723,,,,,,,,,,,,,,,,,,,,,,,,N00030807,04,16899.0,False,Sidney W. Leiken,R,/api/v1/lawmaker/16899/,OR,
3724,,,,,,,,,,,,,,,,,,,,,,,,N00030807,04,17384.0,False,Sidney W. Leiken,R,/api/v1/lawmaker/17384/,OR,
3725,,,,,,,,,,,,,,,,,,,,,,,,N00007736,05,16901.0,False,Scott Bruun,R,/api/v1/lawmaker/16901/,OR,
3726,,,,,,,,,,,,,,,,,,,,,,,,N00031252,01,16902.0,False,Bismark Agbemble,D,/api/v1/lawmaker/16902/,PA,
3727,,,,,,,,,,,,,,,,,,,,,,,,N00031252,01,17387.0,False,Bismark Agbemble,D,/api/v1/lawmaker/17387/,PA,
3728,,,,,,,,,,,,,,,,,,,,,,,,N00030808,03,16903.0,False,Brian Lasher,R,/api/v1/lawmaker/16903/,PA,
3729,,,,,,,,,,,,,,,,,,,,,,,,N00030808,03,17388.0,False,Brian Lasher,R,/api/v1/lawmaker/17388/,PA,
3730,,,,,,,,,,,,,,,,,,,,,,,,N00030878,03,16904.0,False,D. Elaine Surma,R,/api/v1/lawmaker/16904/,PA,
3731,,,,,,,,,,,,,,,,,,,,,,,,N00030878,03,17389.0,False,D. Elaine Surma,R,/api/v1/lawmaker/17389/,PA,
3732,,,,,,,,,,,,,,,,,,,,,,,,N00031131,03,16905.0,False,Paul Huber,R,/api/v1/lawmaker/16905/,PA,
3733,,,,,,,,,,,,,,,,,,,,,,,,N00031131,03,17390.0,False,Paul Huber,R,/api/v1/lawmaker/17390/,PA,
3734,,,,,,,,,,,,,,,,,,,,,,,,N00031132,03,16906.0,False,John A. Onorato,R,/api/v1/lawmaker/16906/,PA,
3735,,,,,,,,,,,,,,,,,,,,,,,,N00031132,03,17391.0,False,John A. Onorato,R,/api/v1/lawmaker/17391/,PA,
3736,,,,,,,,,,,,,,,,,,,,,,,R000598,N00031253,04,16907.0,True,Keith J. Rothfus,R,/api/v1/lawmaker/16907/,PA,
3737,,,,,,,,,,,,,,,,,,,,,,,R000598,N00031253,04,17392.0,True,Keith J. Rothfus,R,/api/v1/lawmaker/17392/,PA,
3738,,,,,,,,,,,,,,,,,,,,,,,,N00031300,08,16908.0,False,Robert A. Mitchell Jr,R,/api/v1/lawmaker/16908/,PA,Cand.
3739,,,,,,,,,,,,,,,,,,,,,,,,N00031135,11,16909.0,False,Corey D. O'Brien,D,/api/v1/lawmaker/16909/,PA,
3740,,,,,,,,,,,,,,,,,,,,,,,,N00031135,11,17401.0,False,Corey D. O'Brien,D,/api/v1/lawmaker/17401/,PA,
3741,,,,,,,,,,,,,,,,,,,,,,,,N00031255,11,16910.0,False,Chris Paige,R,/api/v1/lawmaker/16910/,PA,
3742,,,,,,,,,,,,,,,,,,,,,,,,N00031255,11,17402.0,False,Chris Paige,R,/api/v1/lawmaker/17402/,PA,
3743,,,,,,,,,,,,,,,,,,,,,,,,N00030846,12,16911.0,False,Tim Burns,R,/api/v1/lawmaker/16911/,PA,
3744,,,,,,,,,,,,,,,,,,,,,,,,N00030846,12,17403.0,False,Tim Burns,R,/api/v1/lawmaker/17403/,PA,
3745,,,,,,,,,,,,,,,,,,,,,,,,N00030879,12,16912.0,False,Ryan Bucchianeri,D,/api/v1/lawmaker/16912/,PA,
3746,,,,,,,,,,,,,,,,,,,,,,,,N00030879,12,17404.0,False,Ryan Bucchianeri,D,/api/v1/lawmaker/17404/,PA,
3747,,,,,,,,,,,,,,,,,,,,,,,,N00031136,12,16913.0,False,Bruce Teich,I,/api/v1/lawmaker/16913/,PA,
3748,,,,,,,,,,,,,,,,,,,,,,,,N00031136,12,17405.0,False,Bruce Teich,I,/api/v1/lawmaker/17405/,PA,
3749,,,,,,,,,,,,,,,,,,,,,,,,N00030810,13,16914.0,False,Damian David Dachowski,R,/api/v1/lawmaker/16914/,PA,
3750,,,,,,,,,,,,,,,,,,,,,,,,N00030810,13,17406.0,False,Damian David Dachowski,R,/api/v1/lawmaker/17406/,PA,
3751,,,,,,,,,,,,,,,,,,,,,,,,N00031137,13,16915.0,False,Joshua C. Quinter,R,/api/v1/lawmaker/16915/,PA,
3752,,,,,,,,,,,,,,,,,,,,,,,,N00031137,13,17407.0,False,Joshua C. Quinter,R,/api/v1/lawmaker/17407/,PA,
3753,,,,,,,,,,,,,,,,,,,,,,,,N00013123,15,16916.0,False,Jake Towne,L,/api/v1/lawmaker/16916/,PA,
3754,,,,,,,,,,,,,,,,,,,,,,,,N00013123,15,17408.0,False,Jake Towne,L,/api/v1/lawmaker/17408/,PA,
3755,,,,,,,,,,,,,,,,,,,,,,,,N00031017,15,16917.0,False,John Callahan,D,/api/v1/lawmaker/16917/,PA,
3756,,,,,,,,,,,,,,,,,,,,,,,,N00031017,15,17409.0,False,John Callahan,D,/api/v1/lawmaker/17409/,PA,
3757,,,,,,,,,,,,,,,,,,,,,,,,N00031138,18,16918.0,False,Daniel C. Connolly,D,/api/v1/lawmaker/16918/,PA,
3758,,,,,,,,,,,,,,,,,,,,,,,,N00031138,18,17410.0,False,Daniel C. Connolly,D,/api/v1/lawmaker/17410/,PA,
3759,,,,,,,,,,,,,,,,,,,,,,,,N00031256,19,16919.0,False,Ryan Sanders,D,/api/v1/lawmaker/16919/,PA,
3760,,,,,,,,,,,,,,,,,,,,,,,,N00031256,19,17411.0,False,Ryan Sanders,D,/api/v1/lawmaker/17411/,PA,
3761,,,,,,,,,,,,,,,,,,,,,,,,N00030750,01,16920.0,False,John J. Loughlin II,R,/api/v1/lawmaker/16920/,RI,
3762,,,,,,,,,,,,,,,,,,,,,,,,N00030750,01,17412.0,False,John J. Loughlin II,R,/api/v1/lawmaker/17412/,RI,
3763,,,,,,,,,,,,,,,,,,,,,,,,N00031065,02,16921.0,False,Betsy Dennigan,D,/api/v1/lawmaker/16921/,RI,
3764,,,,,,,,,,,,,,,,,,,,,,,,N00031065,02,17413.0,False,Betsy Dennigan,D,/api/v1/lawmaker/17413/,RI,
3765,,,,,,,,,,,,,,,,,,,,,,,,N00030751,01,16922.0,False,Carroll A. Campbell III,R,/api/v1/lawmaker/16922/,SC,
3766,,,,,,,,,,,,,,,,,,,,,,,,N00030751,01,17414.0,False,Carroll A. Campbell III,R,/api/v1/lawmaker/17414/,SC,
3767,,,,,,,,,,,,,,,,,,,,,,,,N00030906,01,16923.0,False,Robert Dobbs,D,/api/v1/lawmaker/16923/,SC,
3768,,,,,,,,,,,,,,,,,,,,,,,,N00030906,01,17415.0,False,Robert Dobbs,D,/api/v1/lawmaker/17415/,SC,
3769,,,,,,,,,,,,,,,,,,,,,,,,N00031139,01,16924.0,False,Dick Withington,D,/api/v1/lawmaker/16924/,SC,Cand.
3770,,,,,,,,,,,,,,,,,,,,,,,,N00011798,04,16925.0,False,David L. Thomas,R,/api/v1/lawmaker/16925/,SC,
3771,,,,,,,,,,,,,,,,,,,,,,,,N00011798,04,17423.0,False,David L. Thomas,R,/api/v1/lawmaker/17423/,SC,
3772,,,,,,,,,,,,,,,,,,,,,,,,N00002544,04,16927.0,False,Christina Jeffrey,R,/api/v1/lawmaker/16927/,SC,
3773,,,,,,,,,,,,,,,,,,,,,,,,N00002544,04,17425.0,False,Christina Jeffrey,R,/api/v1/lawmaker/17425/,SC,
3774,,,,,,,,,,,,,,,,,,,,,,,,N00030813,04,16928.0,False,Andrew Smart,R,/api/v1/lawmaker/16928/,SC,
3775,,,,,,,,,,,,,,,,,,,,,,,,N00030813,04,17426.0,False,Andrew Smart,R,/api/v1/lawmaker/17426/,SC,
3776,,,,,,,,,,,,,,,,,,,,,,,,N00031257,01,16930.0,False,Blake Curd,R,/api/v1/lawmaker/16930/,SD,
3777,,,,,,,,,,,,,,,,,,,,,,,,N00031257,01,17428.0,False,Blake Curd,R,/api/v1/lawmaker/17428/,SD,
3778,,,,,,,,,,,,,,,,,,,,,,,,N00031301,01,16931.0,False,Chris Nelson,R,/api/v1/lawmaker/16931/,SD,
3779,,,,,,,,,,,,,,,,,,,,,,,,N00031301,01,17429.0,False,Chris Nelson,R,/api/v1/lawmaker/17429/,SD,
3780,,,,,,,,,,,,,,,,,,,,,,,,N00030958,05,16934.0,False,Stephen William Collings,L,/api/v1/lawmaker/16934/,TN,
3781,,,,,,,,,,,,,,,,,,,,,,,,N00030958,05,17441.0,False,Stephen William Collings,L,/api/v1/lawmaker/17441/,TN,
3782,,,,,,,,,,,,,,,,,,,,,,,,N00031259,05,16935.0,False,Jacqueline Marie Miller,I,/api/v1/lawmaker/16935/,TN,
3783,,,,,,,,,,,,,,,,,,,,,,,,N00031259,05,17442.0,False,Jacqueline Marie Miller,I,/api/v1/lawmaker/17442/,TN,
3784,,,,,,,,,,,,,,,,,,,,,,,,N00030686,06,16936.0,False,Dave Evans,R,/api/v1/lawmaker/16936/,TN,
3785,,,,,,,,,,,,,,,,,,,,,,,,N00030686,06,17443.0,False,Dave Evans,R,/api/v1/lawmaker/17443/,TN,
3786,,,,,,,,,,,,,,,,,,,,,,,,N00030959,06,16937.0,False,Gary Dewitt Mann,R,/api/v1/lawmaker/16937/,TN,
3787,,,,,,,,,,,,,,,,,,,,,,,,N00030959,06,17444.0,False,Gary Dewitt Mann,R,/api/v1/lawmaker/17444/,TN,
3788,,,,,,,,,,,,,,,,,,,,,,,,N00031260,06,16938.0,False,Lou Ann Zelenik,R,/api/v1/lawmaker/16938/,TN,
3789,,,,,,,,,,,,,,,,,,,,,,,,N00031260,06,17445.0,False,Lou Ann Zelenik,R,/api/v1/lawmaker/17445/,TN,
3790,,,,,,,,,,,,,,,,,,,,,,,,N00030882,07,16939.0,False,Greg Robert Rabidoux,D,/api/v1/lawmaker/16939/,TN,
3791,,,,,,,,,,,,,,,,,,,,,,,,N00030882,07,17446.0,False,Greg Robert Rabidoux,D,/api/v1/lawmaker/17446/,TN,
3792,,,,,,,,,,,,,,,,,,,,,,,,N00030817,08,16940.0,False,Craig Steinfels,R,/api/v1/lawmaker/16940/,TN,
3793,,,,,,,,,,,,,,,,,,,,,,,,N00030817,08,17447.0,False,Craig Steinfels,R,/api/v1/lawmaker/17447/,TN,
3794,,,,,,,,,,,,,,,,,,,,,,,,N00031140,08,16941.0,False,Donn Janes,R,/api/v1/lawmaker/16941/,TN,
3795,,,,,,,,,,,,,,,,,,,,,,,,N00031140,08,17448.0,False,Donn Janes,R,/api/v1/lawmaker/17448/,TN,
3796,,,,,,,,,,,,,,,,,,,,,,,,N00030883,09,16943.0,False,Willie W. Herenton,D,/api/v1/lawmaker/16943/,TN,
3797,,,,,,,,,,,,,,,,,,,,,,,,N00030883,09,17450.0,False,Willie W. Herenton,D,/api/v1/lawmaker/17450/,TN,
3798,,,,,,,,,,,,,,,,,,,,,,,,N00031185,02,16944.0,False,David Wayne Smith,L,/api/v1/lawmaker/16944/,TX,
3799,,,,,,,,,,,,,,,,,,,,,,,,N00031185,02,17451.0,False,David Wayne Smith,L,/api/v1/lawmaker/17451/,TX,
3800,,,,,,,,,,,,,,,,,,,,,,,,N00012651,04,16945.0,False,Benny Dell Blount,R,/api/v1/lawmaker/16945/,TX,
3801,,,,,,,,,,,,,,,,,,,,,,,,N00012651,04,17452.0,False,Benny Dell Blount,R,/api/v1/lawmaker/17452/,TX,
3802,,,,,,,,,,,,,,,,,,,,,,,,N00030848,04,16946.0,False,Johnny Ray Cooper,R,/api/v1/lawmaker/16946/,TX,
3803,,,,,,,,,,,,,,,,,,,,,,,,N00031261,04,16947.0,False,Jim Prindle,L,/api/v1/lawmaker/16947/,TX,
3804,,,,,,,,,,,,,,,,,,,,,,,,N00031261,04,17454.0,False,Jim Prindle,L,/api/v1/lawmaker/17454/,TX,
3805,,,,,,,,,,,,,,,,,,,,,,,,N00031066,05,16948.0,False,Justin Boyd,R,/api/v1/lawmaker/16948/,TX,
3806,,,,,,,,,,,,,,,,,,,,,,,,N00031066,05,17455.0,False,Justin Boyd,R,/api/v1/lawmaker/17455/,TX,
3807,,,,,,,,,,,,,,,,,,,,,,,,N00031142,06,16949.0,False,David Edwin Cozad,D,/api/v1/lawmaker/16949/,TX,
3808,,,,,,,,,,,,,,,,,,,,,,,,N00031142,06,17456.0,False,David Edwin Cozad,D,/api/v1/lawmaker/17456/,TX,
3809,,,,,,,,,,,,,,,,,,,,,,,,N00030687,08,16950.0,False,Tyler Timberlake Russell,R,/api/v1/lawmaker/16950/,TX,
3810,,,,,,,,,,,,,,,,,,,,,,,,N00030687,08,17457.0,False,Tyler Timberlake Russell,R,/api/v1/lawmaker/17457/,TX,
3811,,,,,,,,,,,,,,,,,,,,,,,,N00030706,10,16951.0,False,Jack McDonald,D,/api/v1/lawmaker/16951/,TX,
3812,,,,,,,,,,,,,,,,,,,,,,,,N00030706,10,17458.0,False,Jack McDonald,D,/api/v1/lawmaker/17458/,TX,
3813,,,,,,,,,,,,,,,,,,,,,,,,N00030756,10,16952.0,False,Joseph Richard Petronis III,R,/api/v1/lawmaker/16952/,TX,
3814,,,,,,,,,,,,,,,,,,,,,,,,N00030756,10,17459.0,False,Joseph Richard Petronis III,R,/api/v1/lawmaker/17459/,TX,
3815,,,,,,,,,,,,,,,,,,,,,,,,N00031143,11,16953.0,False,Chris W. Younts,R,/api/v1/lawmaker/16953/,TX,
3816,,,,,,,,,,,,,,,,,,,,,,,,N00031143,11,17460.0,False,Chris W. Younts,R,/api/v1/lawmaker/17460/,TX,
3817,,,,,,,,,,,,,,,,,,,,,,,,N00031018,12,16954.0,False,Michael W. Brasovan,R,/api/v1/lawmaker/16954/,TX,
3818,,,,,,,,,,,,,,,,,,,,,,,,N00031018,12,17461.0,False,Michael W. Brasovan,R,/api/v1/lawmaker/17461/,TX,
3819,,,,,,,,,,,,,,,,,,,,,,,,N00031019,12,16955.0,False,Samuel J. Finley,R,/api/v1/lawmaker/16955/,TX,
3820,,,,,,,,,,,,,,,,,,,,,,,,N00031019,12,17462.0,False,Samuel J. Finley,R,/api/v1/lawmaker/17462/,TX,
3821,,,,,,,,,,,,,,,,,,,,,,,,N00031144,12,16956.0,False,Matthew Edward Kelly,R,/api/v1/lawmaker/16956/,TX,
3822,,,,,,,,,,,,,,,,,,,,,,,,N00031144,12,17463.0,False,Matthew Edward Kelly,R,/api/v1/lawmaker/17463/,TX,
3823,,,,,,,,,,,,,,,,,,,,,,,,N00031302,13,16957.0,False,Michael Barrett,R,/api/v1/lawmaker/16957/,TX,
3824,,,,,,,,,,,,,,,,,,,,,,,,N00031302,13,17464.0,False,Michael Barrett,R,/api/v1/lawmaker/17464/,TX,
3825,,,,,,,,,,,,,,,,,,,,,,,,N00030818,14,16958.0,False,John Gay,R,/api/v1/lawmaker/16958/,TX,
3826,,,,,,,,,,,,,,,,,,,,,,,,N00030818,14,17465.0,False,John Gay,R,/api/v1/lawmaker/17465/,TX,
3827,,,,,,,,,,,,,,,,,,,,,,,,N00030819,14,16959.0,False,Jeff Cherry,R,/api/v1/lawmaker/16959/,TX,
3828,,,,,,,,,,,,,,,,,,,,,,,,N00030819,14,17466.0,False,Jeff Cherry,R,/api/v1/lawmaker/17466/,TX,
3829,,,,,,,,,,,,,,,,,,,,,,,,N00031020,14,16960.0,False,Gerald Wall,R,/api/v1/lawmaker/16960/,TX,
3830,,,,,,,,,,,,,,,,,,,,,,,,N00031020,14,17467.0,False,Gerald Wall,R,/api/v1/lawmaker/17467/,TX,
3831,,,,,,,,,,,,,,,,,,,,,,,,N00030688,17,16961.0,False,Darren Yancy,R,/api/v1/lawmaker/16961/,TX,
3832,,,,,,,,,,,,,,,,,,,,,,,,N00030688,17,17468.0,False,Darren Yancy,R,/api/v1/lawmaker/17468/,TX,
3833,,,,,,,,,,,,,,,,,,,,,,,,N00030849,17,16962.0,False,Chuck Wilson,R,/api/v1/lawmaker/16962/,TX,
3834,,,,,,,,,,,,,,,,,,,,,,,,N00005385,,18626.0,False,John Breaux,R,/api/v1/lawmaker/18626/,LA,Sen.
3835,,,,,,,,,,,,,,,,,,,,,,,,N00031021,17,16964.0,False,Joseph W. Autem Jr,R,/api/v1/lawmaker/16964/,TX,
3836,,,,,,,,,,,,,,,,,,,,,,,,N00031021,17,17471.0,False,Joseph W. Autem Jr,R,/api/v1/lawmaker/17471/,TX,
3837,,,,,,,,,,,,,,,,,,,,,,,,N00031262,17,16965.0,False,Eric Finley,R,/api/v1/lawmaker/16965/,TX,
3838,,,,,,,,,,,,,,,,,,,,,,,,N00031262,17,17472.0,False,Eric Finley,R,/api/v1/lawmaker/17472/,TX,
3839,,,,,,,,,,,,,,,,,,,,,,,,N00030689,18,16966.0,False,Tex Christopher,R,/api/v1/lawmaker/16966/,TX,
3840,,,,,,,,,,,,,,,,,,,,,,,,N00030689,18,17473.0,False,Tex Christopher,R,/api/v1/lawmaker/17473/,TX,
3841,,,,,,,,,,,,,,,,,,,,,,,,N00031145,18,16967.0,False,Brenda Z. Page,R,/api/v1/lawmaker/16967/,TX,
